Modality,Model,threshold,accuracy,precision,recall,f1,balanced_accuracy,tp,tn,fp,fn
Fusion,SVM,0.24,0.6808510638297872,0.6212121212121212,0.8913043478260869,0.7321428571428571,0.6852355072463768,41,23,25,5
Fusion,SVM,0.25,0.6808510638297872,0.6212121212121212,0.8913043478260869,0.7321428571428571,0.6852355072463768,41,23,25,5
Fusion,SVM,0.26,0.6702127659574468,0.6190476190476191,0.8478260869565217,0.7155963302752294,0.6739130434782609,39,24,24,7
Fusion,SVM,0.27,0.6808510638297872,0.6290322580645161,0.8478260869565217,0.7222222222222222,0.6843297101449275,39,25,23,7
Fusion,SVM,0.28,0.6808510638297872,0.6290322580645161,0.8478260869565217,0.7222222222222222,0.6843297101449275,39,25,23,7
Fusion,SVM,0.29,0.6808510638297872,0.6290322580645161,0.8478260869565217,0.7222222222222222,0.6843297101449275,39,25,23,7
Fusion,SVM,0.3,0.6914893617021277,0.639344262295082,0.8478260869565217,0.7289719626168224,0.6947463768115942,39,26,22,7
Fusion,SVM,0.31,0.6914893617021277,0.639344262295082,0.8478260869565217,0.7289719626168224,0.6947463768115942,39,26,22,7
Fusion,SVM,0.32,0.6808510638297872,0.6333333333333333,0.8260869565217391,0.7169811320754716,0.6838768115942029,38,26,22,8
Fusion,SVM,0.33,0.6702127659574468,0.6271186440677966,0.8043478260869565,0.7047619047619048,0.6730072463768115,37,26,22,9
Fusion,SVM,0.34,0.6808510638297872,0.6379310344827587,0.8043478260869565,0.7115384615384616,0.6834239130434783,37,27,21,9
Fusion,SVM,0.35,0.6808510638297872,0.6428571428571429,0.782608695652174,0.7058823529411765,0.6829710144927537,36,28,20,10
Fusion,SVM,0.36,0.6914893617021277,0.6545454545454545,0.782608695652174,0.7128712871287128,0.6933876811594203,36,29,19,10
Fusion,SVM,0.37,0.7021276595744681,0.6666666666666666,0.782608695652174,0.72,0.7038043478260869,36,30,18,10
Fusion,SVM,0.38,0.7021276595744681,0.6666666666666666,0.782608695652174,0.72,0.7038043478260869,36,30,18,10
Fusion,SVM,0.39,0.6914893617021277,0.660377358490566,0.7608695652173914,0.7070707070707071,0.6929347826086957,35,30,18,11
Fusion,SVM,0.4,0.7021276595744681,0.6730769230769231,0.7608695652173914,0.7142857142857143,0.7033514492753623,35,31,17,11
Fusion,SVM,0.41,0.7127659574468085,0.6862745098039216,0.7608695652173914,0.7216494845360825,0.713768115942029,35,32,16,11
Fusion,SVM,0.42,0.7127659574468085,0.6862745098039216,0.7608695652173914,0.7216494845360825,0.713768115942029,35,32,16,11
Fusion,SVM,0.43,0.7340425531914894,0.7142857142857143,0.7608695652173914,0.7368421052631579,0.7346014492753623,35,34,14,11
Fusion,SVM,0.44,0.7553191489361702,0.7446808510638298,0.7608695652173914,0.7526881720430108,0.7554347826086957,35,36,12,11
Fusion,SVM,0.45,0.7340425531914894,0.7333333333333333,0.717391304347826,0.7252747252747253,0.7336956521739131,33,36,12,13
Fusion,SVM,0.46,0.723404255319149,0.7272727272727273,0.6956521739130435,0.7111111111111111,0.7228260869565217,32,36,12,14
Fusion,SVM,0.47,0.7340425531914894,0.7441860465116279,0.6956521739130435,0.7191011235955056,0.7332427536231885,32,37,11,14
Fusion,SVM,0.48,0.7446808510638298,0.7619047619047619,0.6956521739130435,0.7272727272727273,0.743659420289855,32,38,10,14
Fusion,SVM,0.49,0.7446808510638298,0.7619047619047619,0.6956521739130435,0.7272727272727273,0.743659420289855,32,38,10,14
Fusion,SVM,0.5,0.7446808510638298,0.7619047619047619,0.6956521739130435,0.7272727272727273,0.743659420289855,32,38,10,14
Fusion,SVM,0.51,0.7659574468085106,0.8,0.6956521739130435,0.7441860465116279,0.7644927536231885,32,40,8,14
Fusion,SVM,0.52,0.776595744680851,0.8378378378378378,0.6739130434782609,0.7469879518072289,0.7744565217391304,31,42,6,15
Fusion,SVM,0.53,0.7872340425531915,0.8611111111111112,0.6739130434782609,0.7560975609756098,0.7848731884057971,31,43,5,15
Fusion,SVM,0.54,0.7978723404255319,0.8857142857142857,0.6739130434782609,0.7654320987654321,0.7952898550724637,31,44,4,15
Fusion,SVM,0.55,0.7978723404255319,0.8857142857142857,0.6739130434782609,0.7654320987654321,0.7952898550724637,31,44,4,15
Fusion,SVM,0.56,0.7872340425531915,0.8823529411764706,0.6521739130434783,0.75,0.7844202898550725,30,44,4,16
Fusion,SVM,0.57,0.7872340425531915,0.8823529411764706,0.6521739130434783,0.75,0.7844202898550725,30,44,4,16
Fusion,SVM,0.58,0.7872340425531915,0.8823529411764706,0.6521739130434783,0.75,0.7844202898550725,30,44,4,16
Fusion,SVM,0.59,0.7872340425531915,0.8823529411764706,0.6521739130434783,0.75,0.7844202898550725,30,44,4,16
Fusion,SVM,0.6,0.7872340425531915,0.8823529411764706,0.6521739130434783,0.75,0.7844202898550725,30,44,4,16
Fusion,SVM,0.61,0.7872340425531915,0.8823529411764706,0.6521739130434783,0.75,0.7844202898550725,30,44,4,16
Fusion,SVM,0.62,0.7978723404255319,0.9090909090909091,0.6521739130434783,0.759493670886076,0.7948369565217391,30,45,3,16
Fusion,SVM,0.63,0.8085106382978723,0.9375,0.6521739130434783,0.7692307692307693,0.8052536231884058,30,46,2,16
Fusion,SVM,0.64,0.8085106382978723,0.9375,0.6521739130434783,0.7692307692307693,0.8052536231884058,30,46,2,16
Fusion,SVM,0.65,0.8085106382978723,0.9375,0.6521739130434783,0.7692307692307693,0.8052536231884058,30,46,2,16
Fusion,SVM,0.66,0.8085106382978723,0.9375,0.6521739130434783,0.7692307692307693,0.8052536231884058,30,46,2,16
Fusion,SVM,0.67,0.8191489361702128,0.967741935483871,0.6521739130434783,0.7792207792207793,0.8156702898550725,30,47,1,16
Fusion,SVM,0.68,0.8191489361702128,0.967741935483871,0.6521739130434783,0.7792207792207793,0.8156702898550725,30,47,1,16
Fusion,SVM,0.69,0.8191489361702128,0.967741935483871,0.6521739130434783,0.7792207792207793,0.8156702898550725,30,47,1,16
Fusion,SVM,0.7,0.8191489361702128,0.967741935483871,0.6521739130434783,0.7792207792207793,0.8156702898550725,30,47,1,16
Fusion,SVM,0.71,0.8191489361702128,0.967741935483871,0.6521739130434783,0.7792207792207793,0.8156702898550725,30,47,1,16
Fusion,SVM,0.72,0.8191489361702128,0.967741935483871,0.6521739130434783,0.7792207792207793,0.8156702898550725,30,47,1,16
Fusion,SVM,0.73,0.8191489361702128,0.967741935483871,0.6521739130434783,0.7792207792207793,0.8156702898550725,30,47,1,16
Fusion,SVM,0.74,0.8191489361702128,0.967741935483871,0.6521739130434783,0.7792207792207793,0.8156702898550725,30,47,1,16
Fusion,SVM,0.75,0.8085106382978723,0.9666666666666667,0.6304347826086957,0.7631578947368421,0.8048007246376812,29,47,1,17
Fusion,SVM,0.76,0.7978723404255319,0.9655172413793104,0.6086956521739131,0.7466666666666667,0.7939311594202898,28,47,1,18
Fusion,SVM,0.77,0.7872340425531915,0.9642857142857143,0.5869565217391305,0.7297297297297297,0.7830615942028986,27,47,1,19
Fusion,SVM,0.78,0.7872340425531915,0.9642857142857143,0.5869565217391305,0.7297297297297297,0.7830615942028986,27,47,1,19
Fusion,SVM,0.79,0.7872340425531915,0.9642857142857143,0.5869565217391305,0.7297297297297297,0.7830615942028986,27,47,1,19
Fusion,SVM,0.8,0.7978723404255319,1.0,0.5869565217391305,0.7397260273972602,0.7934782608695652,27,48,0,19
Fusion,SVM,0.81,0.7978723404255319,1.0,0.5869565217391305,0.7397260273972602,0.7934782608695652,27,48,0,19
Fusion,SVM,0.82,0.7659574468085106,1.0,0.5217391304347826,0.6857142857142857,0.7608695652173914,24,48,0,22
Fusion,SVM,0.83,0.7553191489361702,1.0,0.5,0.6666666666666666,0.75,23,48,0,23
Fusion,SVM,0.84,0.7446808510638298,1.0,0.4782608695652174,0.6470588235294118,0.7391304347826086,22,48,0,24
Fusion,SVM,0.85,0.723404255319149,1.0,0.43478260869565216,0.6060606060606061,0.717391304347826,20,48,0,26
Fusion,SVM,0.86,0.7021276595744681,1.0,0.391304347826087,0.5625,0.6956521739130435,18,48,0,28
Fusion,SVM,0.87,0.6702127659574468,1.0,0.32608695652173914,0.4918032786885246,0.6630434782608696,15,48,0,31
Fusion,SVM,0.88,0.6595744680851063,1.0,0.30434782608695654,0.4666666666666667,0.6521739130434783,14,48,0,32
Fusion,SVM,0.89,0.648936170212766,1.0,0.2826086956521739,0.4406779661016949,0.6413043478260869,13,48,0,33
Fusion,SVM,0.9,0.6382978723404256,1.0,0.2608695652173913,0.41379310344827586,0.6304347826086957,12,48,0,34
Fusion,SVM,0.91,0.6276595744680851,1.0,0.2391304347826087,0.38596491228070173,0.6195652173913043,11,48,0,35
Fusion,SVM,0.92,0.6170212765957447,1.0,0.21739130434782608,0.35714285714285715,0.6086956521739131,10,48,0,36
Fusion,SVM,0.93,0.5851063829787234,1.0,0.15217391304347827,0.2641509433962264,0.5760869565217391,7,48,0,39
Fusion,SVM,0.94,0.5638297872340425,1.0,0.10869565217391304,0.19607843137254902,0.5543478260869565,5,48,0,41
Fusion,SVM,0.95,0.5638297872340425,1.0,0.10869565217391304,0.19607843137254902,0.5543478260869565,5,48,0,41
Fusion,SVM,0.96,0.5531914893617021,1.0,0.08695652173913043,0.16,0.5434782608695652,4,48,0,42
Fusion,SVM,0.97,0.5425531914893617,1.0,0.06521739130434782,0.12244897959183673,0.532608695652174,3,48,0,43
Fusion,SVM,0.98,0.5212765957446809,1.0,0.021739130434782608,0.0425531914893617,0.5108695652173914,1,48,0,45
Fusion,SVM,0.99,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Fusion,RandomForest,0.01,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,RandomForest,0.02,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,RandomForest,0.03,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,RandomForest,0.04,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,RandomForest,0.05,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,RandomForest,0.06,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,RandomForest,0.07,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,RandomForest,0.08,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,RandomForest,0.09,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,RandomForest,0.1,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,RandomForest,0.11,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,RandomForest,0.12,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,RandomForest,0.13,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,RandomForest,0.14,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,RandomForest,0.15,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,RandomForest,0.16,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,RandomForest,0.17,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,RandomForest,0.18,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,RandomForest,0.19,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,RandomForest,0.2,0.48936170212765956,0.48936170212765956,1.0,0.6571428571428571,0.5,46,0,48,0
Fusion,RandomForest,0.21,0.5,0.4946236559139785,1.0,0.6618705035971223,0.5104166666666666,46,1,47,0
Fusion,RandomForest,0.22,0.5,0.4946236559139785,1.0,0.6618705035971223,0.5104166666666666,46,1,47,0
Fusion,RandomForest,0.23,0.5,0.4946236559139785,1.0,0.6618705035971223,0.5104166666666666,46,1,47,0
Fusion,RandomForest,0.24,0.5212765957446809,0.5054945054945055,1.0,0.6715328467153284,0.53125,46,3,45,0
Fusion,RandomForest,0.25,0.5212765957446809,0.5054945054945055,1.0,0.6715328467153284,0.53125,46,3,45,0
Fusion,RandomForest,0.26,0.5212765957446809,0.5054945054945055,1.0,0.6715328467153284,0.53125,46,3,45,0
Fusion,RandomForest,0.27,0.5531914893617021,0.5227272727272727,1.0,0.6865671641791045,0.5625,46,6,42,0
Fusion,RandomForest,0.28,0.5638297872340425,0.5287356321839081,1.0,0.6917293233082706,0.5729166666666666,46,7,41,0
Fusion,RandomForest,0.29,0.574468085106383,0.5348837209302325,1.0,0.696969696969697,0.5833333333333334,46,8,40,0
Fusion,RandomForest,0.3,0.6170212765957447,0.5609756097560976,1.0,0.71875,0.625,46,12,36,0
Fusion,RandomForest,0.31,0.6063829787234043,0.5584415584415584,0.9347826086956522,0.6991869918699187,0.6132246376811594,43,14,34,3
Fusion,RandomForest,0.32,0.6382978723404256,0.581081081081081,0.9347826086956522,0.7166666666666667,0.6444746376811594,43,17,31,3
Fusion,RandomForest,0.33,0.6595744680851063,0.5972222222222222,0.9347826086956522,0.7288135593220338,0.6653079710144928,43,19,29,3
Fusion,RandomForest,0.34,0.6595744680851063,0.6,0.9130434782608695,0.7241379310344828,0.6648550724637681,42,20,28,4
Fusion,RandomForest,0.35,0.6914893617021277,0.6268656716417911,0.9130434782608695,0.7433628318584071,0.6961050724637681,42,23,25,4
Fusion,RandomForest,0.36,0.723404255319149,0.65625,0.9130434782608695,0.7636363636363637,0.7273550724637681,42,26,22,4
Fusion,RandomForest,0.37,0.7446808510638298,0.6774193548387096,0.9130434782608695,0.7777777777777778,0.7481884057971014,42,28,20,4
Fusion,RandomForest,0.38,0.723404255319149,0.6666666666666666,0.8695652173913043,0.7547169811320755,0.7264492753623188,40,28,20,6
Fusion,RandomForest,0.39,0.7446808510638298,0.6896551724137931,0.8695652173913043,0.7692307692307693,0.7472826086956521,40,30,18,6
Fusion,RandomForest,0.4,0.7978723404255319,0.7547169811320755,0.8695652173913043,0.8080808080808081,0.7993659420289855,40,35,13,6
Fusion,RandomForest,0.41,0.8191489361702128,0.7959183673469388,0.8478260869565217,0.8210526315789474,0.8197463768115942,39,38,10,7
Fusion,RandomForest,0.42,0.8191489361702128,0.8085106382978723,0.8260869565217391,0.8172043010752689,0.8192934782608696,38,39,9,8
Fusion,RandomForest,0.43,0.7978723404255319,0.8,0.782608695652174,0.7912087912087912,0.7975543478260869,36,39,9,10
Fusion,RandomForest,0.44,0.8085106382978723,0.8181818181818182,0.782608695652174,0.8,0.8079710144927537,36,40,8,10
Fusion,RandomForest,0.45,0.8191489361702128,0.8536585365853658,0.7608695652173914,0.8045977011494253,0.8179347826086957,35,42,6,11
Fusion,RandomForest,0.46,0.8191489361702128,0.8536585365853658,0.7608695652173914,0.8045977011494253,0.8179347826086957,35,42,6,11
Fusion,RandomForest,0.47,0.8191489361702128,0.8536585365853658,0.7608695652173914,0.8045977011494253,0.8179347826086957,35,42,6,11
Fusion,RandomForest,0.48,0.8191489361702128,0.8536585365853658,0.7608695652173914,0.8045977011494253,0.8179347826086957,35,42,6,11
Fusion,RandomForest,0.49,0.8191489361702128,0.8717948717948718,0.7391304347826086,0.8,0.817481884057971,34,43,5,12
Fusion,RandomForest,0.5,0.8191489361702128,0.8717948717948718,0.7391304347826086,0.8,0.817481884057971,34,43,5,12
Fusion,RandomForest,0.51,0.8085106382978723,0.868421052631579,0.717391304347826,0.7857142857142857,0.8066123188405797,33,43,5,13
Fusion,RandomForest,0.52,0.8085106382978723,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.806159420289855,32,44,4,14
Fusion,RandomForest,0.53,0.8085106382978723,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.806159420289855,32,44,4,14
Fusion,RandomForest,0.54,0.8085106382978723,0.9117647058823529,0.6739130434782609,0.775,0.8057065217391304,31,45,3,15
Fusion,RandomForest,0.55,0.8191489361702128,0.9393939393939394,0.6739130434782609,0.7848101265822784,0.8161231884057971,31,46,2,15
Fusion,RandomForest,0.56,0.8191489361702128,0.967741935483871,0.6521739130434783,0.7792207792207793,0.8156702898550725,30,47,1,16
Fusion,RandomForest,0.57,0.8297872340425532,1.0,0.6521739130434783,0.7894736842105263,0.8260869565217391,30,48,0,16
Fusion,RandomForest,0.58,0.8297872340425532,1.0,0.6521739130434783,0.7894736842105263,0.8260869565217391,30,48,0,16
Fusion,RandomForest,0.59,0.8297872340425532,1.0,0.6521739130434783,0.7894736842105263,0.8260869565217391,30,48,0,16
Fusion,RandomForest,0.6,0.8297872340425532,1.0,0.6521739130434783,0.7894736842105263,0.8260869565217391,30,48,0,16
Fusion,RandomForest,0.61,0.8191489361702128,1.0,0.6304347826086957,0.7733333333333333,0.8152173913043479,29,48,0,17
Fusion,RandomForest,0.62,0.8085106382978723,1.0,0.6086956521739131,0.7567567567567568,0.8043478260869565,28,48,0,18
Fusion,RandomForest,0.63,0.8085106382978723,1.0,0.6086956521739131,0.7567567567567568,0.8043478260869565,28,48,0,18
Fusion,RandomForest,0.64,0.7978723404255319,1.0,0.5869565217391305,0.7397260273972602,0.7934782608695652,27,48,0,19
Fusion,RandomForest,0.65,0.7978723404255319,1.0,0.5869565217391305,0.7397260273972602,0.7934782608695652,27,48,0,19
Fusion,RandomForest,0.66,0.7978723404255319,1.0,0.5869565217391305,0.7397260273972602,0.7934782608695652,27,48,0,19
Fusion,RandomForest,0.67,0.7978723404255319,1.0,0.5869565217391305,0.7397260273972602,0.7934782608695652,27,48,0,19
Fusion,RandomForest,0.68,0.7978723404255319,1.0,0.5869565217391305,0.7397260273972602,0.7934782608695652,27,48,0,19
Fusion,RandomForest,0.69,0.7978723404255319,1.0,0.5869565217391305,0.7397260273972602,0.7934782608695652,27,48,0,19
Fusion,RandomForest,0.7,0.7978723404255319,1.0,0.5869565217391305,0.7397260273972602,0.7934782608695652,27,48,0,19
Fusion,RandomForest,0.71,0.7872340425531915,1.0,0.5652173913043478,0.7222222222222222,0.7826086956521738,26,48,0,20
Fusion,RandomForest,0.72,0.7872340425531915,1.0,0.5652173913043478,0.7222222222222222,0.7826086956521738,26,48,0,20
Fusion,RandomForest,0.73,0.776595744680851,1.0,0.5434782608695652,0.704225352112676,0.7717391304347826,25,48,0,21
Fusion,RandomForest,0.74,0.7659574468085106,1.0,0.5217391304347826,0.6857142857142857,0.7608695652173914,24,48,0,22
Fusion,RandomForest,0.75,0.7446808510638298,1.0,0.4782608695652174,0.6470588235294118,0.7391304347826086,22,48,0,24
Fusion,RandomForest,0.76,0.7340425531914894,1.0,0.45652173913043476,0.6268656716417911,0.7282608695652174,21,48,0,25
Fusion,RandomForest,0.77,0.7340425531914894,1.0,0.45652173913043476,0.6268656716417911,0.7282608695652174,21,48,0,25
Fusion,RandomForest,0.78,0.723404255319149,1.0,0.43478260869565216,0.6060606060606061,0.717391304347826,20,48,0,26
Fusion,RandomForest,0.79,0.7127659574468085,1.0,0.41304347826086957,0.5846153846153846,0.7065217391304348,19,48,0,27
Fusion,RandomForest,0.8,0.6914893617021277,1.0,0.3695652173913043,0.5396825396825397,0.6847826086956521,17,48,0,29
Fusion,RandomForest,0.81,0.6808510638297872,1.0,0.34782608695652173,0.5161290322580645,0.6739130434782609,16,48,0,30
Fusion,RandomForest,0.82,0.6702127659574468,1.0,0.32608695652173914,0.4918032786885246,0.6630434782608696,15,48,0,31
Fusion,RandomForest,0.83,0.6595744680851063,1.0,0.30434782608695654,0.4666666666666667,0.6521739130434783,14,48,0,32
Fusion,RandomForest,0.84,0.6382978723404256,1.0,0.2608695652173913,0.41379310344827586,0.6304347826086957,12,48,0,34
Fusion,RandomForest,0.85,0.6382978723404256,1.0,0.2608695652173913,0.41379310344827586,0.6304347826086957,12,48,0,34
Fusion,RandomForest,0.86,0.6382978723404256,1.0,0.2608695652173913,0.41379310344827586,0.6304347826086957,12,48,0,34
Fusion,RandomForest,0.87,0.6170212765957447,1.0,0.21739130434782608,0.35714285714285715,0.6086956521739131,10,48,0,36
Fusion,RandomForest,0.88,0.6063829787234043,1.0,0.1956521739130435,0.32727272727272727,0.5978260869565217,9,48,0,37
Fusion,RandomForest,0.89,0.5957446808510638,1.0,0.17391304347826086,0.2962962962962963,0.5869565217391304,8,48,0,38
Fusion,RandomForest,0.9,0.5638297872340425,1.0,0.10869565217391304,0.19607843137254902,0.5543478260869565,5,48,0,41
Fusion,RandomForest,0.91,0.5319148936170213,1.0,0.043478260869565216,0.08333333333333333,0.5217391304347826,2,48,0,44
Fusion,RandomForest,0.92,0.5319148936170213,1.0,0.043478260869565216,0.08333333333333333,0.5217391304347826,2,48,0,44
Fusion,RandomForest,0.93,0.5319148936170213,1.0,0.043478260869565216,0.08333333333333333,0.5217391304347826,2,48,0,44
Fusion,RandomForest,0.94,0.5212765957446809,1.0,0.021739130434782608,0.0425531914893617,0.5108695652173914,1,48,0,45
Fusion,RandomForest,0.95,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Fusion,RandomForest,0.96,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Fusion,RandomForest,0.97,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Fusion,RandomForest,0.98,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Fusion,RandomForest,0.99,0.5106382978723404,0.0,0.0,0.0,0.5,0,48,0,46
Fusion,XGBoost,0.01,0.5319148936170213,0.5111111111111111,1.0,0.6764705882352942,0.5416666666666666,46,4,44,0
Fusion,XGBoost,0.02,0.5851063829787234,0.5421686746987951,0.9782608695652174,0.6976744186046512,0.5932971014492754,45,10,38,1
Fusion,XGBoost,0.03,0.6595744680851063,0.5921052631578947,0.9782608695652174,0.7377049180327869,0.666213768115942,45,17,31,1
Fusion,XGBoost,0.04,0.7021276595744681,0.625,0.9782608695652174,0.7627118644067796,0.7078804347826086,45,21,27,1
Fusion,XGBoost,0.05,0.7127659574468085,0.6338028169014085,0.9782608695652174,0.7692307692307693,0.7182971014492754,45,22,26,1
Fusion,XGBoost,0.06,0.723404255319149,0.6428571428571429,0.9782608695652174,0.7758620689655172,0.728713768115942,45,23,25,1
Fusion,XGBoost,0.07,0.7446808510638298,0.6617647058823529,0.9782608695652174,0.7894736842105263,0.7495471014492754,45,25,23,1
Fusion,XGBoost,0.08,0.7446808510638298,0.6617647058823529,0.9782608695652174,0.7894736842105263,0.7495471014492754,45,25,23,1
Fusion,XGBoost,0.09,0.7978723404255319,0.7142857142857143,0.9782608695652174,0.8256880733944955,0.8016304347826086,45,30,18,1
Fusion,XGBoost,0.1,0.8085106382978723,0.7258064516129032,0.9782608695652174,0.8333333333333334,0.8120471014492754,45,31,17,1
Fusion,XGBoost,0.11,0.8404255319148937,0.7627118644067796,0.9782608695652174,0.8571428571428571,0.8432971014492754,45,34,14,1
Fusion,XGBoost,0.12,0.851063829787234,0.7758620689655172,0.9782608695652174,0.8653846153846154,0.853713768115942,45,35,13,1
Fusion,XGBoost,0.13,0.8404255319148937,0.7818181818181819,0.9347826086956522,0.8514851485148515,0.8423913043478262,43,36,12,3
Fusion,XGBoost,0.14,0.851063829787234,0.7962962962962963,0.9347826086956522,0.86,0.8528079710144928,43,37,11,3
Fusion,XGBoost,0.15,0.8617021276595744,0.8113207547169812,0.9347826086956522,0.8686868686868687,0.8632246376811594,43,38,10,3
Fusion,XGBoost,0.16,0.8617021276595744,0.8113207547169812,0.9347826086956522,0.8686868686868687,0.8632246376811594,43,38,10,3
Fusion,XGBoost,0.17,0.851063829787234,0.8076923076923077,0.9130434782608695,0.8571428571428571,0.8523550724637681,42,38,10,4
Fusion,XGBoost,0.18,0.851063829787234,0.8076923076923077,0.9130434782608695,0.8571428571428571,0.8523550724637681,42,38,10,4
Fusion,XGBoost,0.19,0.851063829787234,0.8076923076923077,0.9130434782608695,0.8571428571428571,0.8523550724637681,42,38,10,4
Fusion,XGBoost,0.2,0.851063829787234,0.8076923076923077,0.9130434782608695,0.8571428571428571,0.8523550724637681,42,38,10,4
Fusion,XGBoost,0.21,0.851063829787234,0.8076923076923077,0.9130434782608695,0.8571428571428571,0.8523550724637681,42,38,10,4
Fusion,XGBoost,0.22,0.8617021276595744,0.8235294117647058,0.9130434782608695,0.865979381443299,0.8627717391304348,42,39,9,4
Fusion,XGBoost,0.23,0.8617021276595744,0.8235294117647058,0.9130434782608695,0.865979381443299,0.8627717391304348,42,39,9,4
Fusion,XGBoost,0.24,0.8723404255319149,0.84,0.9130434782608695,0.875,0.8731884057971014,42,40,8,4
Fusion,XGBoost,0.25,0.8723404255319149,0.84,0.9130434782608695,0.875,0.8731884057971014,42,40,8,4
Fusion,XGBoost,0.26,0.8829787234042553,0.8571428571428571,0.9130434782608695,0.8842105263157894,0.8836050724637681,42,41,7,4
Fusion,XGBoost,0.27,0.8829787234042553,0.8571428571428571,0.9130434782608695,0.8842105263157894,0.8836050724637681,42,41,7,4
Fusion,XGBoost,0.28,0.8829787234042553,0.8571428571428571,0.9130434782608695,0.8842105263157894,0.8836050724637681,42,41,7,4
Fusion,XGBoost,0.29,0.9042553191489362,0.8936170212765957,0.9130434782608695,0.9032258064516129,0.9044384057971014,42,43,5,4
Fusion,XGBoost,0.3,0.9042553191489362,0.8936170212765957,0.9130434782608695,0.9032258064516129,0.9044384057971014,42,43,5,4
Fusion,XGBoost,0.31,0.9042553191489362,0.8936170212765957,0.9130434782608695,0.9032258064516129,0.9044384057971014,42,43,5,4
Fusion,XGBoost,0.32,0.9148936170212766,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9148550724637681,42,44,4,4
Fusion,XGBoost,0.33,0.9148936170212766,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9148550724637681,42,44,4,4
Fusion,XGBoost,0.34,0.9148936170212766,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9148550724637681,42,44,4,4
Fusion,XGBoost,0.35,0.9148936170212766,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9148550724637681,42,44,4,4
Fusion,XGBoost,0.36,0.9148936170212766,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9148550724637681,42,44,4,4
Fusion,XGBoost,0.37,0.9148936170212766,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9148550724637681,42,44,4,4
Fusion,XGBoost,0.38,0.9148936170212766,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9148550724637681,42,44,4,4
Fusion,XGBoost,0.39,0.9148936170212766,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9148550724637681,42,44,4,4
Fusion,XGBoost,0.4,0.9148936170212766,0.9318181818181818,0.8913043478260869,0.9111111111111111,0.9144021739130435,41,45,3,5
Fusion,XGBoost,0.41,0.9148936170212766,0.9318181818181818,0.8913043478260869,0.9111111111111111,0.9144021739130435,41,45,3,5
Fusion,XGBoost,0.42,0.9148936170212766,0.9318181818181818,0.8913043478260869,0.9111111111111111,0.9144021739130435,41,45,3,5
Fusion,XGBoost,0.43,0.9148936170212766,0.9318181818181818,0.8913043478260869,0.9111111111111111,0.9144021739130435,41,45,3,5
Fusion,XGBoost,0.44,0.9148936170212766,0.9318181818181818,0.8913043478260869,0.9111111111111111,0.9144021739130435,41,45,3,5
Fusion,XGBoost,0.45,0.9148936170212766,0.9318181818181818,0.8913043478260869,0.9111111111111111,0.9144021739130435,41,45,3,5
